WARNING: [IP_Flow 19-4832] The IP name 'xlnx_axi_dwidth_converter_dm_master' you have specified is long. The Windows operating system has path length limitations. It is recommended you use shorter names to reduce the likelihood of issues.
WARNING: [IP_Flow 19-4832] The IP name 'xlnx_axi_dwidth_converter_dm_slave' you have specified is long. The Windows operating system has path length limitations. It is recommended you use shorter names to reduce the likelihood of issues.
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_clock_converter/xlnx_axi_clock_converter.srcs/sources_1/ip/xlnx_axi_clock_converter/xlnx_axi_clock_converter_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter_dm_master/xlnx_axi_dwidth_converter_dm_master.srcs/sources_1/ip/xlnx_axi_dwidth_converter_dm_master/xlnx_axi_dwidth_converter_dm_master_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter/xlnx_axi_dwidth_converter.srcs/sources_1/ip/xlnx_axi_dwidth_converter/xlnx_axi_dwidth_converter_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter_dm_slave/xlnx_axi_dwidth_converter_dm_slave.srcs/sources_1/ip/xlnx_axi_dwidth_converter_dm_slave/xlnx_axi_dwidth_converter_dm_slave_ooc.xdc'
WARNING: [Synth 8-3848] Net master\.b_id in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:59]
WARNING: [Synth 8-3848] Net master\.b_resp in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:60]
WARNING: [Synth 8-3848] Net master\.b_user in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:61]
WARNING: [Synth 8-3848] Net master\.b_valid in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:62]
WARNING: [Synth 8-3848] Net master\.ar_ready in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:77]
WARNING: [Synth 8-3848] Net master\.r_id in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:79]
WARNING: [Synth 8-3848] Net master\.r_data in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:80]
WARNING: [Synth 8-3848] Net master\.r_resp in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:81]
WARNING: [Synth 8-3848] Net master\.r_last in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:82]
WARNING: [Synth 8-3848] Net master\.r_user in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:83]
WARNING: [Synth 8-3848] Net master\.r_valid in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:84]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_id in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:37]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_addr in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:38]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_len in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:39]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_size in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:40]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_burst in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:41]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_lock in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:42]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_cache in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:43]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_prot in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:44]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_qos in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:45]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_atop in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:46]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_region in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:47]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_user in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:48]
WARNING: [Synth 8-3848] Net master_to_dm\.aw_valid in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:49]
WARNING: [Synth 8-3848] Net master_to_dm\.w_data in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:52]
WARNING: [Synth 8-3848] Net master_to_dm\.w_strb in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:53]
WARNING: [Synth 8-3848] Net master_to_dm\.w_last in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:54]
WARNING: [Synth 8-3848] Net master_to_dm\.w_user in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:55]
WARNING: [Synth 8-3848] Net master_to_dm\.w_valid in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:56]
WARNING: [Synth 8-3848] Net master_to_dm\.b_ready in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:63]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_id in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:65]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_addr in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:66]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_len in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:67]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_size in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:68]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_burst in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:69]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_lock in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:70]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_cache in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:71]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_prot in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:72]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_qos in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:73]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_region in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:74]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_user in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:75]
WARNING: [Synth 8-3848] Net master_to_dm\.ar_valid in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:76]
WARNING: [Synth 8-3848] Net master_to_dm\.r_ready in module/entity ariane_xilinx does not have driver. [/home/nightwalkerhea/Desktop/cva6/corev_apu/tb/axi_intf.sv:85]
WARNING: [Synth 8-3331] design rr_arb_tree__parameterized12 has unconnected port rr_i[0]
WARNING: [Synth 8-3331] design fifo_v3__parameterized9 has unconnected port testmode_i
WARNING: [Synth 8-3331] design fifo_v3__parameterized8 has unconnected port testmode_i
WARNING: [Synth 8-3331] design fifo_v3__parameterized7 has unconnected port testmode_i
WARNING: [Synth 8-3331] design fifo_v3__parameterized6 has unconnected port testmode_i
WARNING: [Synth 8-3331] design axi2apb_64_32 has unconnected port PSLVERR
WARNING: [Synth 8-3331] design plic_regs has unconnected port req_i[wdata][31]
WARNING: [Synth 8-3331] design plic_regs has unconnected port req_i[wstrb][3]
WARNING: [Synth 8-3331] design plic_regs has unconnected port req_i[wstrb][2]
WARNING: [Synth 8-3331] design plic_regs has unconnected port req_i[wstrb][1]
WARNING: [Synth 8-3331] design plic_regs has unconnected port req_i[wstrb][0]
WARNING: [Synth 8-3331] design apb_to_reg has unconnected port reg_o\.clk_i
WARNING: [Synth 8-3331] design apb_to_reg has unconnected port clk_i
WARNING: [Synth 8-3331] design apb_to_reg has unconnected port rst_ni
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[31]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[30]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[29]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[28]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[27]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[26]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[25]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[24]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[23]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[22]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[21]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[20]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[19]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[18]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[17]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[16]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[15]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[14]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[13]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[12]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[11]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[10]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[9]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[8]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[7]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[6]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[5]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[4]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[1]
WARNING: [Synth 8-3331] design timer has unconnected port PADDR[0]
WARNING: [Synth 8-3331] design uart_receiver has unconnected port RXCLEAR
WARNING: [Synth 8-3331] design uart_receiver has unconnected port STB
WARNING: [Synth 8-3331] design uart_transmitter has unconnected port CLEAR
WARNING: [Synth 8-3331] design uart_interrupt has unconnected port LSR[0]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[31]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[30]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[29]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[28]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[27]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[26]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[25]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[24]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[23]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[22]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[21]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[20]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[19]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[18]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[17]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[16]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[15]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[14]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[13]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[12]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[11]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[10]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[9]
WARNING: [Synth 8-3331] design apb_uart has unconnected port PWDATA[8]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port spi\.r_id[4]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port spi\.r_id[3]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port spi\.r_id[2]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port spi\.r_id[1]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port spi\.r_id[0]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_id[4]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_id[3]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_id[2]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_id[1]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_id[0]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[63]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[62]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[61]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[60]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[59]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[58]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[57]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[56]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[55]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[54]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[53]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[52]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[51]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[50]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[49]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[48]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[47]
WARNING: [Synth 8-3331] design ariane_peripherals has unconnected port ethernet\.r_user[46]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][63] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][62] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][61] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][60] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][59] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][58] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][57] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][56] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][55] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][54] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][53] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][52] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][51] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][50] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][49] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][48] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][47] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][46] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][45] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][44] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][43] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][42] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][41] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][40] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][39] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][38] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][37] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][36] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][35] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][34] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][33] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][32] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][31] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][30] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][29] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
WARNING: [Synth 8-3295] tying undriven pin i_axi_shim:wr_data_i[1][28] to constant 0 [/home/nightwalkerhea/Desktop/cva6/core/cache_subsystem/wt_axi_adapter.sv:680]
